tweetid,status,created_at,userid,nickname,status_count,verified,verified_type,verified_reason,gender,rank,repost_count,follower_count,follow_count,like_count,comment_count
3875454430065640,#塘沽爆炸##塘沽爆炸真相#祈祷🙏，想知道真相，希望以韩剧匹诺曹的剧情不要上演，保证新闻真实性和重视性！！！[带着微博去旅行] ​,Thu Aug 13 19:03:21 +0800 2015,3875454430065640,王小实Jie,420,-1,420,,f,14,0,98,324,0,0
3899658348598353,【#812天津港爆炸#原址海港公园下月开工】随着天津港“8.12”事故核心区修复工作不断推进，海港生态公园建设也提上日程。海港生态公园预计将于11月启动建设。该公园以生态、生机、生活、纪念为设计理念，预计明年7月建成。城市快报。 ​,Mon Oct 19 14:01:04 +0800 2015,3899658348598353,天津新浪乐居,28041,3,28041,天津新浪乐居官方微博,f,40,0,336485,1932,0,0
3875481398746213,人生太短，意外太多，活着就是一种幸福！为8.12天津大爆炸祈福 🙏 🙏 🙏 ​,Thu Aug 13 20:50:31 +0800 2015,3875481398746213,Viven女王,1104,-1,1104,,f,26,0,89,186,0,0
3880444972345493,#天津塘沽大爆炸# 这些被退出来的直接枪毙了，那些掩盖在他们身后的人，祝福他们以后出事故，和百姓一样，尸骨无存 天津11官员被抓.责任认定详情 ​,Thu Aug 27 13:33:58 +0800 2015,3880444972345493,H_UGO外软内硬魔法宝宝,9800,-1,9800,,f,29,0,236,224,1,0
3884428331572366,#天津塘沽大爆炸# 每个人的人微言轻，加在一起，就是力量。等下去，倒要看看，是等到一个结果，还是不了了之。 ​,Mon Sep 07 13:22:26 +0800 2015,3884428331572366,晋江润心无声,191,-1,191,,f,10,1,93,96,1,0
4007666710139736,知道今天为什么下雨吗   今天是天津塘沽爆炸一周年~愿逝者安息~ 天津·先锋路 ​,Fri Aug 12 15:07:45 +0800 2016,4007666710139736,你要陪我美下去,723,-1,723,,f,21,0,217,316,1,0
3878942828294252,#天津塘沽大爆炸#这果然是个娱乐的时代，大众的注意力这么快就转移了么，还只是媒体的故意冷淡处理？东方之星，MH370……一个个都这样，被淹没在各种更有趣更好玩的话题里不了了之，真是让人心寒……如果遇上这些事的是我们自己，被遗忘的是我们自己，该多么绝望？ ​,Sun Aug 23 10:05:00 +0800 2015,3878942828294252,胡小窝_0103,721,-1,721,,f,21,1,64,261,3,1
3879802425370231,@石述思 @司马南 @Vista看天下 距离天津8.12爆炸事件已经过去十多天。该事件不但造成了核心区巨大的生命财产损失，周边物流仓库也损失惨重。据悉，中外运普菲斯冷库因断电导致进口肉类食品已严重化冻血水横流腐败变臭，冷冻食品将面临严重化冻腐败变质并引发重大疫情的风险。 ​,Tue Aug 25 19:00:44 +0800 2015,3879802425370231,平凡而笃定,1151,-1,1151,,f,12,0,189,509,2,0
3875687947478886,#塘沽爆炸#你永远不知道意外和明天哪个先来，之前没太关注塘沽事件，今早刷微博看到那么多感人之人，感动之事，自认为铁石心肠的我也已泪流满面。当大家在血喷90后的时候人们更应该看到在危险面前他们的无所畏惧。祈福塘沽，愿逝者安息，生者共勉。 ​,Fri Aug 14 10:31:16 +0800 2015,3875687947478886,柒月初_hedy,320,-1,320,,f,14,0,94,239,0,0
3924729351715226,【视频】《山东电视台——调查》8.12天津港爆炸事故～祭奠2015.08.18 调查之天津港爆炸事故特别报道  ​,Sun Dec 27 18:24:18 +0800 2015,3924729351715226,小Zyy同学,58651,-1,58651,,f,29,0,7186,3114,0,0
3879773875153988,#天津塘沽大爆炸#十天后不知道还有多少人关注！腾讯是很少此事新闻了！ ​,Tue Aug 25 17:07:17 +0800 2015,3879773875153988,枫叶墨城,722,-1,722,,f,14,1,63,27,9,0
3928942648488054,#天津塘沽大爆炸#这么多天了，调查还没出结果 ​,Fri Jan 08 09:26:26 +0800 2016,3928942648488054,Datmin_,266,-1,266,,f,23,0,92,117,14,5
3875434296961893,#塘沽大爆炸#艰难时更要坚强，苦难才能让我们继续前进，生者坚强 ​,Thu Aug 13 17:43:21 +0800 2015,3875434296961893,Ronna欢,506,-1,506,,f,23,0,176,289,3,0
3875468216270174,#塘沽爆炸#我就想说 大家能不能团结一心！ 都这个节骨眼儿了 ，看看那些无辜遇难平民和牺牲的英雄消防官兵 还有很多明星媒体的巨额捐款。不要用迩肮脏的思想去质疑别人的善行，其他不说，有本事迩捐款啊。迩行迩捐啊不行别bb ​,Thu Aug 13 19:58:08 +0800 2015,3875468216270174,Diamond琦琦公主,500,-1,500,,f,14,1,65,182,3,2
3884096210132564,#天津塘沽大爆炸# #塘沽大爆炸# 如果不是上了微博，这件事情已经淡出脑海。原来事件负责人到现在都没有一个，后续安置也没有做好，谁为受害者负责？以后怎么办？很多人都忘了这件事，重新回到热搜吧！ ​,Sun Sep 06 15:22:42 +0800 2015,3884096210132564,KimJongKook_official,673,-1,673,,f,14,0,79,204,0,0
3898266389151576,【富民路街道召开安全生产工作会议】#街道风采#按照10月13日区委区政府召开的安全生产工作会议和区政府第五次督办会会议精神要求，富民路街道结合“8.12天津滨海爆炸”事故期间布置的安全生产大排查工作的基础上，再次要求各包片领导及各社区书记明确责任，具体落实，认真开展好安全生产大排查工作。 ​,Thu Oct 15 17:49:56 +0800 2015,3898266389151576,河东发布,17917,1,17917,天津市河东区政府官方微博,f,32,0,174186,258,0,0
3908852325722804,昨天是塘沽大爆炸的第三个月，仍旧惦记着那里的情况，在那一刻全中国都在关注并祈祷着塘沽，但是现在现在几乎没有了那里的消息。就在3天前全国消防宣传日，希望消防的意识能更加普及。但是我也发现最近学校把消防栓包的严严实实，真不知是为何，要是发生火灾再抓瞎么？ ​,Fri Nov 13 22:54:39 +0800 2015,3908852325722804,和和不入,341,-1,341,,m,23,0,68,282,2,0
3897387548230666,8.12天津港爆炸，10.12（也就是昨天）北辰又发生爆炸。好吧。这下看天津市这些领导们怎么向上级交代吧。 ​,Tue Oct 13 07:37:44 +0800 2015,3897387548230666,MichelChai,5172,220,5172,,m,37,5,718,83,3,24
3939112547248847,#天津港8.12火灾爆炸事故调查结果#用死亡人的生命代价和爆炸造成的直接一间接损失，对违法违规的渎职者严厉追究、处以重刑，给世人于警示，给逝者一些安慰！彰显法律的神圣，让贪婪之人在法律的严控下、谈法生畏。 ​,Fri Feb 05 10:57:59 +0800 2016,3939112547248847,xx520828,70,-1,70,,f,4,0,24,18,0,1
4047959433624790,去年8.12天津爆炸案的那个女孩也没让人捐款啊，也是一群被蒙蔽的善良的网友通过文章打赏捐款的，后来被抓，被判刑，这次#罗尔为女筹款事件# 怎么就没被抓，被判刑呢？ ​,Thu Dec 01 19:36:39 +0800 2016,4047959433624790,歌手空缺,525,-1,525,,m,27,2,216,122,26,0
3878728734207165,#塘沽大爆炸#过去10天 然而爆炸原因还没查出来 不跟踪报道的原因是这背后有更大的阴谋吗 一开始就整些消防员啊 死者家属啊的消息出来 感人是没错 但是有吸引人关注的焦点的嫌疑不是吗 真相到底是什么？？（原谅我是个学新闻的） ​,Sat Aug 22 19:54:16 +0800 2015,3878728734207165,小牙巴啦啦啦,573,-1,573,,f,24,0,841,358,6,0
3875509878531911,有一种亲情叫“妈，我走了”，有一种爱情叫“我爱你，如果能活着～”，有一种友谊叫“你爸就是我爸”你们都是超级英雄，最帅的逆行者！像你们致敬！伤者坚强逝者安息，愿你们都能平安归家🙏🙏🙏#塘沽爆炸# ​,Thu Aug 13 22:43:40 +0800 2015,3875509878531911,Somnus0o0lll,193,-1,193,,f,24,0,114,140,1,0
3879325251968065,#天津塘沽大爆炸# 屁话不要多说，今后怎么防范？还有这次要不要抓几个出来杀头？如果这种事情都不重点处理一下，以后任何人不出门都有可能突然死亡，国家还不瘫痪了吗？我看最少到安监和天津这个口子，包括当初批给瑞海手续那条线上的时任领导，肯定全部要枪毙 ​,Mon Aug 24 11:24:37 +0800 2015,3879325251968065,可爱多多小猪猪,3290,-1,3290,,m,25,0,203,6,4,0
3907614348144846,8.12大爆炸——致那些可爱的消防兵 ​,Tue Nov 10 12:55:23 +0800 2015,3907614348144846,经年如水2001,9,-1,9,,m,4,0,1,55,0,0
3903229286665083,重心放在基层重点放在现场炼油运行五部安全检查强“三基”天津“8.12”特别重大火灾爆炸事故发生后，中石化集团公司坚决落实安全生产责任制，切实做到“党政同责、一岗双责、失职追责”。五运行部按照集团公... 网页链接 ​,Thu Oct 29 10:30:43 +0800 2015,3903229286665083,jinru锦儒,766,-1,766,,f,9,1,33,64,0,1
3875166188586423,天津塘沽附近发生大爆炸，具体地点不详#塘沽大爆炸# ​,Wed Aug 12 23:57:59 +0800 2015,3875166188586423,彼岸花开花落又花开,3051,-1,3051,,m,29,1,512,261,11,1
3934948652472310,#天津塘沽大爆炸# 翻微博突然看到这个话题，才想起好像负责人的事还没有解决，可是舆论好像就这样忘掉了，点进话题一看，还是有人记得的，还有人在努力，才感欣慰，还好有人记得，又感心酸，就这样放过不甘心。刚看完了不起的挑战消防篇更加心疼 ​,Sun Jan 24 23:12:09 +0800 2016,3934948652472310,肉夹馍不要香菜,404,-1,404,,f,14,2,25,276,39,0
3875366211306666,#塘沽爆炸##天津塘沽爆炸#为塘沽同志祈福 希望大家都献出一份爱 把这些能量传送到塘沽 东阳·横店镇 ​,Thu Aug 13 13:12:48 +0800 2015,3875366211306666,剧组帅哥杨杨,117,0,117,东方环球影视集团有限公司设计师,m,19,10,6325,423,14,4
3890269424395824,#天津塘沽大爆炸# 看红楼梦抄家想到的，财务损害尚且无法补偿，更不要提那么多人的心理创伤了，可能根本都没人去考虑这件事。真的宁愿去新西兰做头牛，身心健康还有点保障。 ​,Wed Sep 23 16:12:51 +0800 2015,3890269424395824,凝固桑,28259,-1,28259,,f,35,0,1641,495,2,2
3885636739678931,#天津塘沽大爆炸#@让天津塘沽大爆炸重回热搜榜首 把每件事都当成前进的动力，累点没关系，坚持，要不以后会更累 ​,Thu Sep 10 21:24:13 +0800 2015,3885636739678931,vicky---sun,452,200,452,,f,26,1,152,185,4,0
3919297312769813,#天津塘沽大爆炸#今天是第四个月了 ，时间冲淡了一切，人民要的真相也消失的无影无踪，只记得今天是双12要上淘宝买东西，谁还记得那次逝去的消防员们 ​,Sat Dec 12 18:39:19 +0800 2015,3919297312769813,TMAC1andKB24,802,-1,802,,m,20,1,135,174,2,0
3877149972589708,#天津塘沽大爆炸#天地同悲，向8.12遇难者致哀！ 义乌·上溪镇 ​,Tue Aug 18 11:20:50 +0800 2015,3877149972589708,另类95,4531,220,4531,,m,32,1,324,478,0,0
3875449320705725,这个孩子颈椎受损 一切回忆不起来 外地来津人员 有认识的！帮忙扩散！泰达医院九楼四床，现在泰达急需陪护人员，我是天津塘沽人！#天津塘沽大爆炸##塘沽爆炸#@奏耐天津 ​,Thu Aug 13 18:43:03 +0800 2015,3875449320705725,JGD璐璐,127,-1,127,,f,9,165,31,183,2,6
3885124535463774,不知道从何时起，这一桩桩人间悲剧成了一个又一个敏感词，但愿这盛世，真的如你所愿。#天津塘沽大爆炸# ​,Wed Sep 09 11:28:54 +0800 2015,3885124535463774,mia菲,4880,-1,4880,,f,34,2,714,529,1,4
3875797980693596,8.12 天津唐沽大爆炸   危化安全隐患    加强管理制度措施布局整改起草文案     天津唐沽大爆炸国人深刻的一幕沉痛的教诲 广州·龙口 ​,Fri Aug 14 17:48:30 +0800 2015,3875797980693596,杨少满8683,91,-1,91,,m,7,0,3,76,0,0
3876282729020734,#塘沽爆炸#多少人的一生会因为这次事件发生转折，或许是家人突然离去，或许刚穷尽半生积蓄买了房，或许房子刚装修还没有来的及享受家的温馨，然而这一切随着爆炸急转直下，一遍慌乱#人最害怕促不及防# ​,Sun Aug 16 01:54:43 +0800 2015,3876282729020734,小不点点点小,473,-1,473,,f,14,0,113,188,0,0
3884014433651373,【#天津8.12爆炸事故#近万户居民签署房屋处置协议】截至3日24时，在天津港爆炸事故中受损严重的7个小区的受损房屋处置工作全面展开，已有9420户签署协议。受损住宅的事故前市场评估价、室内受损装修、财产损失等，将由住宅权利人与滨海房管局共同认可的第三方评估机构评估确定。网页链接 ​,Sun Sep 06 09:57:45 +0800 2015,3884014433651373,天津新浪乐居,28041,3,28041,天津新浪乐居官方微博,f,40,0,336485,1932,0,0
3879355824371996,#天津塘沽大爆炸# 果然渐渐淡忘了，这种事故还会继续发生，然后，再抢救，点蜡烛，头七，淡忘...周而复始...不得不承认媒体可以左右国民的关注 ​,Mon Aug 24 13:26:06 +0800 2015,3879355824371996,红尘入戏惊天地,26,-1,26,,f,7,1,2,78,6,3
3880837839391619,#天津塘沽大爆炸#有时想到新浪确实只是一家娱乐媒体，服务对象都是小学初中高中水平的孩子，所以也无法怪罪人家把这样沉重的话题撤下来。 ​,Fri Aug 28 15:35:06 +0800 2015,3880837839391619,莫白生,5464,-1,5464,,m,30,0,542,474,2,0
4016113160844628,天津塘沽的爆炸地，用防尘网盖着，显得那么的空旷，离他不远的集装箱区，成排的集装箱摆放整齐 ​,Sun Sep 04 22:30:56 +0800 2016,4016113160844628,小美MEIHUA,45,-1,45,,f,9,0,11,59,2,0
3920271775773612,#相遇纸书# 我不感动，是担心太多人一旦感动，接下来就该是颂歌响起～～各种肉麻的礼赞、各种轻佻的颂扬，然后摆功与邀宠，就该是坏事变好事，悲剧变喜剧！真相退避了，问题掩埋了，痛苦强忍了，泪水被风干了。多么太平！！！#天津塘沽大爆炸#～～摘自《杂文选刊》:《我为什么拒绝感动》 ​,Tue Dec 15 11:11:28 +0800 2015,3920271775773612,张梓坤007,496,-1,496,,m,17,2,176,316,1,1
3879747890930358,#天津塘沽大爆炸#中国将进入乳腺癌高峰期，很多人明知道内衣穿了不舒服，却还要穿，为什么？因为好的内衣贵，舍不得买。可是等疾病来了，丢了健康不说，原来花钱治病的钱比买一件健康内衣的钱还多。保护乳房，关注胸部健康，关爰自己 重视起来，从我家内衣开始[勾引][勾引][勾引] ​,Tue Aug 25 15:24:02 +0800 2015,3879747890930358,TST雅婷,165,-1,165,,f,14,0,58,125,0,0
3879055117694667,#天津塘沽大爆炸#天保金海岸距离8.12爆炸地点仅仅2.2公里，也是受影响较为严重的居民小区之一，而开发商天保基建（000965）作为上市公司所做的信息披露与事实严重不符，存在欺骗行为。天保居民有家不能回，但没有得到政府及媒体关注，我们要求同等待遇@作业本 ​,Sun Aug 23 17:31:12 +0800 2015,3879055117694667,暖暖的蜡笔,1524,-1,1524,,f,29,13,228,99,43,5
3884690022715878,#天津塘沽大爆炸#我只能说，我在内蒙，我还在关注。这几天这才叫热情下去了呢！你们感动的最帅的逆行呢？他们正等着你们多关注一下还一个公道呢！ ​,Tue Sep 08 06:42:18 +0800 2015,3884690022715878,LaDy-Jyyyy,1277,-1,1277,,f,20,1,285,149,0,0
3875409001574269,希望塘沽大爆炸伤亡少一点#塘沽爆炸#为八伤者死者祈福 ​,Thu Aug 13 16:02:49 +0800 2015,3875409001574269,Aritih琪,727,-1,727,,f,14,0,119,137,0,0
3876560802866193,#塘沽爆炸事件##塘沽爆炸##天津塘沽大爆炸#这种人真的无语了！按她的说法死的人都是给她姥爷陪葬的！人肉她！ ​,Sun Aug 16 20:19:41 +0800 2015,3876560802866193,大不列颠好吗,67,-1,67,,f,9,0,202,250,0,0
4008002052875042,#泰国多地连环爆炸##泰国今日头条#【警署署长节贴：7府火灾爆炸事件与宪法公投有关】昨日（8.12），泰国国家总警署署长节贴就泰南7府火灾爆炸事件开新闻发布会。节贴表示，他相信新宪法草案公投后一定会发生一些事，此次火灾爆炸事件的发生并未超出预期。节贴认为，这是一次阴谋计划，根据新宪法草案支持率情况可知，支持率越高的地区存在的风险越大，发生火灾爆炸事件7府公投支持率较高。警方调查发现，此次事件使用的炸弹与泰南边境3府有关。节贴透露，警方已成立专门的调查工作组，并已对多人录了口供，但尚未逮捕任何人，至于谁是重点关注对象无可奉告。最后节贴强调，曼谷地区已加强安保工作，民众可照常生活，无需恐惧，警方有信心确保民众生命和财产安全。网页链接,Sat Aug 13 13:20:17 +0800 2016,4008002052875042,泰国网,6284,3,6284,泰国华人综合门户网站【泰国网taiguo.com】,m,28,2,90412,270,1,2
4007444092507681,#天津塘沽爆炸#@中国消防 @天津消防 天津塘沽爆炸一周年了，愿牺牲的消防兄弟们安息，失去亲人的家庭幸福，十分抱歉由于微博图片限制遇难人员名单未能全部列举。 ​,Fri Aug 12 00:23:09 +0800 2016,4007444092507681,ByrneEgan,6286,-1,6286,,m,32,2,312,294,3,1
4008074782033042,#8.12天津爆炸一周年#目前事故现场周边各项修复工程均在有序进行。 海港城、启航嘉园、合生君景湾三小区绿化换土工作已完成；海港城小区内部的下水管道已疏通，小区南侧市政绿化完成补栽，小区周边市政道路路灯都得到了维修。 ​,Sat Aug 13 18:09:17 +0800 2016,4008074782033042,小葵maru,496,-1,496,,f,13,2,168,491,0,0
3875499392776670,#塘沽大爆炸#⋯⋯ ​,Thu Aug 13 22:02:01 +0800 2015,3875499392776670,Anniebaby_99,124,-1,124,,f,14,0,45,271,0,0
3878771188423625,今天去看了因8.12爆炸而受伤住院的李姨，见到她的时候很难过又很开心，难过的是她身上太多被划破的口子，缝了太多针，开心的是她受了那么重的伤还活着，真是大难不死必有后福🙏李姨早日康复，我们还要一起去健身💪 ​,Sat Aug 22 22:42:58 +0800 2015,3878771188423625,有种感觉是孤单,727,-1,727,,f,27,0,163,248,1,0
3884549379454758,发表了博文《人民没有忘记》阅兵式也阅完了学生们也开学了一切又都恢复了正常好象什么事情都没发生过平静的让人心慌可总觉得还有点正经事，在牵肠挂肚着那就是天津8.12爆炸案不知何年何月能见光总得有个说法，有网页链接 ​,Mon Sep 07 21:23:24 +0800 2015,3884549379454758,红烛小火苗,3729,-1,3729,,f,15,0,100,6,0,0
3905923053196756,早日康复，看的心疼！最年轻的老班长！愿一世平安！ 常凯凯-8.12天津爆炸救援英雄 ​,Thu Nov 05 20:54:46 +0800 2015,3905923053196756,吵吵闹闹Sunny,1246,-1,1246,,f,24,3,255,379,7,0
3884442168614520,【付费阅读】《凤凰周刊》——危急时刻，大陆公共突发事件应对演进 ，对天津塘沽大爆炸进行深度剖析，思考公共危机面前的应对方案。很多突发事故的隐患，其实是可以预见的，但在不出事以前，很少有人严格把控。 大陆公共危机应对演进史 ​,Mon Sep 07 14:17:24 +0800 2015,3884442168614520,凤凰周刊,34194,3,34194,凤凰周刊官方微博客,m,41,170,14033793,533,602,55
3886613601656070,刺痛我们的8.12天津港大爆炸事故，教训是血淋淋的，我们能否永久汲取，总不让这样的悲剧重演。 外媒镜头下的33张“天津港8.12特大火灾爆炸事故”纪实照片 ​,Sun Sep 13 14:05:54 +0800 2015,3886613601656070,泰达永胜,2394,0,2394,泰达创业公司联合党支部书记,m,25,0,4462,775,1,0
3875407566786258,我擦有些人真心脑残，一直在普及外国🙏这个表情是击掌庆祝，不是祈福的意思。脑子被驴踢了么！这是在中国！哪个认可度高就用哪个！就那些人6懂得多呵呵！把握重点好么！#塘沽爆炸##天津港爆炸事故# ​,Thu Aug 13 15:57:08 +0800 2015,3875407566786258,依然际线,513,-1,513,,f,22,0,151,280,2,0
3897863295557320,最近天津遭遇多事之秋，先前的8.12危险品爆炸才刚过去两个月，10月12日北辰的无证存储危险品的公司又起火爆炸。小编我真心祈福，天佑天津！安全事故频出，看来安全也不是靠开会能解决的，都得真抓实干啊！ ​,Wed Oct 14 15:08:11 +0800 2015,3897863295557320,1946创意产业园,1438,-1,1438,,m,19,0,371,323,0,0
3875479729935180,#塘沽爆炸# 有一种亲情叫“妈，我走了”，有一种爱情叫“我爱你，如果能活着～”，有一种友谊叫“你爸就是我爸”，你们都是超级英雄，全世界最帅的逆行者！ ​,Thu Aug 13 20:43:53 +0800 2015,3875479729935180,倾城一剑花飞雪,411,-1,411,,f,26,0,128,96,0,0
3876164982658988,8.12特别重大火灾爆炸事故#天津塘沽大爆炸# 北京·东直门街区 ​,Sat Aug 15 18:06:49 +0800 2015,3876164982658988,恰恰1128,3301,-1,3301,,f,17,0,190,711,1,0
3889815315182484,【天津港爆炸受损小区住宅评估结果发布】天津滨海新区规划和国土资源管理局宣布，对于天津港“8.12”爆炸事故严重受损住宅的评估结果于21日10时~27日24时发布。如无异议，选择修缮赔偿的业主，自9月25日起签订正式修缮赔偿协议；选择收购赔偿的业主，自10月1日起签订正式房屋收购协议，办理有关手续。 ​,Tue Sep 22 10:08:23 +0800 2015,3889815315182484,中国国土资源报,23721,3,23721,中国国土资源报社官方微博,m,38,13,238735,2004,0,0
3875179518558453,8.12今儿是天津泰达跟我昌比赛的好日子，没想到人有祸福旦兮，正准备休息却听了天津塘沽开发区某油罐发生大爆炸，看视频是非常的惨重，不知道该有多少人今夜不眠，也许真的无法去掌控下一刻会发生什么，所以只有努力的珍惜当下，珍惜活着每一天，用力活着用力爱，才会死而无憾吧. 石家庄·北国东尚 ​,Thu Aug 13 00:50:57 +0800 2015,3875179518558453,请喊我左大叔,341,-1,341,,m,26,0,388,565,27,6
3875437266447561,I hope you've gone to a better place#塘沽爆炸# ​,Thu Aug 13 17:55:08 +0800 2015,3875437266447561,肥仔油菜花,1547,-1,1547,,f,29,0,333,326,0,0
3877552655359262,天津8.12大爆炸事件，就是‘’韩国，匹诺曹版的真实写照“这是官商勾结所使的政治手段而已。这就是一些当官的手段，为了自己的利益。不择手段，官场一片黑暗..............................”8.12&quot;的背后藏有一只大老虎......................... ​,Wed Aug 19 14:00:57 +0800 2015,3877552655359262,地球炸了我陪着你呢,131,-1,131,,m,6,0,27,139,1,0
3880409622881241,#天津塘沽大爆炸#不知道问 化工危险品区域和居民生活区域的最短距离是多少的那个记者现在在哪里  也不知道已逝的英雄们的家属和爆炸的受害者们以后的生活又没有保障  更不知道觉得自己和这些事无关的凑热闹的网民们还会关注这件事多久 但是作为网民的一员真心希望这件事得到更多有能力者的关注 ​,Thu Aug 27 11:13:31 +0800 2015,3880409622881241,C崔廾句一,531,-1,531,,f,16,0,91,92,2,0
3880136833512541,#天津塘沽大爆炸#有法可依 有法必依 执法必严 违法必究，都忘记啥时候背的政治题了，现在想了想，背这有球用？越念越伤心。 ​,Wed Aug 26 17:09:32 +0800 2015,3880136833512541,张亦夫,116,-1,116,,m,4,0,25,13,3,0
3878880038912708,#淄博一化工厂爆炸##天津塘沽大爆炸#地球麻麻是生气了吧，一下又一下的是在积攒愤怒值吧，真不知道下次暴击max又是哪里。愿一切平安。 ​,Sun Aug 23 05:55:30 +0800 2015,3878880038912708,水月黎鬼是帅公子,1699,-1,1699,,f,15,0,123,337,5,0
3878528614939350,这么蓝的天，有家不能回的日子还要多久？#塘沽爆炸# ​,Sat Aug 22 06:39:04 +0800 2015,3878528614939350,张呀嘛张小碗,3058,220,3058,,f,29,0,1809,1800,0,7
3875468958957998,#塘沽爆炸#愿逝者安息，生者平安 常州·怀德路 ​,Thu Aug 13 20:01:04 +0800 2015,3875468958957998,Mr_Sodi,552,-1,552,,f,23,0,192,236,2,0
3889930944541801,天津港“8.12”火灾爆炸事故现场废弃物处置和场地修复工作正在科学有序推进，核心区大水坑内的污水预计将在23日清理完毕。 ​,Tue Sep 22 17:47:49 +0800 2015,3889930944541801,凤凰微新闻,77360,3,77360,凤凰卫视资讯台,m,24,0,125389,42,0,0
4086637778189971,#加利福尼亚重大火灾# 美国加利福尼亚州，罗利市发生近百年来最大火灾，这火势让我不禁想起天津塘沽爆炸，祝安好🙏 秒拍视频 . ​,Sat Mar 18 13:10:34 +0800 2017,4086637778189971,欧美快资讯,117,-1,117,,f,29,0,211,286,7,3
3934022730561727,这是无意间看到8.12天津大爆炸一位战士的伤口，着实让我心里一颤抖，不知所措，心里好害怕，希望他早日康复，也希望每一位消防战士能够平安～～～ ​,Fri Jan 22 09:52:52 +0800 2016,3934022730561727,给不了的幸福就不要承诺,42,-1,42,,f,14,0,67,207,2,0
3875531428279756,#塘沽爆炸#我不愤青，只是感觉无能为力 ​,Fri Aug 14 00:09:19 +0800 2015,3875531428279756,小AnnAnn小,552,-1,552,,f,24,0,659,701,0,1
3878630843193772,#天津塘沽大爆炸#33.4亿阅读量的话题怎么需要找这么久，我愿意相信党相信政府，但是请麻烦恢复话题的位置 ​,Sat Aug 22 13:25:17 +0800 2015,3878630843193772,看过了最美的风景,67,-1,67,,m,8,0,2,83,5,0
3879380377464913,#天津塘沽大爆炸# 今天随州革命烈士庞题回家，我们来接你了！ ​,Mon Aug 24 15:03:40 +0800 2015,3879380377464913,陳仁靓子,682,0,682,随州康辉国际旅行社有限公司  业务经理,f,31,3,1177,141,20,14
3899394400772574,#塘沽大爆炸#已经过去两个多月了，依旧对市民的出行造成了极大的不便，虽然有公交大巴代替被炸毁的轻轨9号线，但这运力遇到高峰期实在是惨不忍睹……怎么说呢，反正这排队等车的队伍我走了1分多钟愣是没走到头…… 秒拍视频 . ​,Sun Oct 18 20:32:15 +0800 2015,3899394400772574,江山宸,820,-1,820,,m,26,1,149,88,1,3
3875514408690171,#乔任梁##张馨予##塘沽爆炸#对于那些不关心塘沽的生存者和遇难者的安危反而紧咬着别人的字词不放的想谋眼球的人，我只能呵呵了。人家虽然说的可能有些不合理，但人家捐了一百万，对受灾人民都是担心和祈福，你们呢？除了嚼舌根还会啥 ​,Thu Aug 13 23:01:41 +0800 2015,3875514408690171,Miss北城以北,1782,-1,1782,,f,25,0,210,234,0,0
3876281031025912,军人！人民的保护神！从98大抗洪到08汶川大地震再到天津满仓8.12大爆炸，都是军人冲在前保护着人民的生命和财产，和平年代人们感受不到他们默默的守护，关键时刻是他们冲在了最前面，军人！无论什么时候我们都不要忘记“他”，我为骄傲的中国军人顶起，你们是好样的，人民不会忘记你们！！！！！！！！ ​,Sun Aug 16 01:47:58 +0800 2015,3876281031025912,郁-乐,34,-1,34,,m,6,0,16,14,1,0
3887349937444375,为吸取“8.12天津天津滨海新区特别重大火灾爆炸事故和”和“8.18雒容扬新废弃物质回收加工厂火灾事故”这两起事故的经验教训，坚决遏制各类事故发生，按照自治区、市委市政府和新区管委领导的要求，新区组织开展危险化学品生产、经营、储存和使用等涉危企业安全生产专项大检查活动网页链接 ​,Tue Sep 15 14:51:51 +0800 2015,3887349937444375,柳州市柳东新区,2216,1,2216,柳州市柳东新区官方微博,m,20,0,2414,802,1,0
3875495512501584,#塘沽爆炸真相##塘沽爆炸##塘沽爆炸尸体#这不是天灾，这是人祸！！！出事了！永远都是生命最重要！在你们眼里人命真的重要吗？真的重要，今天的爆炸与牺牲也就不会发生了！事件的责任人？为什么可以在人口密集的地方存放危险品？中国的所谓监管部门失职程度？永远是事件结束！草草了事！ ​,Thu Aug 13 21:46:35 +0800 2015,3875495512501584,宛若峰馨入梦,1205,0,1205,北京祥云腾飞广告传媒有限公司总监,f,24,54,1386,424,217,23
4092739882839089,想到了塘沽爆炸的时候，出租车叫价200 300一位,Tue Apr 04 09:18:10 +0800 2017,4092739882839089,王蟲同学想睡个好觉,3874,220,3874,微博电商人 微博签约自媒体,m,31,624,416,492,806,127
4040398026177228,去年8月酿165人死亡的天津8.12爆炸案11月7-9日在天津多家法院审理宣判，49名企业负责人和政府工作人员获刑，其中瑞海国际物流公司董事长于学伟被判死缓。 ​,Thu Nov 10 22:50:18 +0800 2016,4040398026177228,中華保釣號,35403,220,35403,,m,33,9,83740,1969,1,1
4020713570310742,当初塘沽爆炸，跟风骂乔任梁的，好多现在当起了圣母，指责网友逼死了他。当初带头的营销号，开始指责网友暴力了，打脸不。现在某些道德绑架陈乔恩的，问问自己有意思不。不过，谨言慎行总归是没错的。走好🙏 ​,Sat Sep 17 15:11:19 +0800 2016,4020713570310742,苏莫黎_Morey,14157,-1,14157,,m,33,0,366,787,1,0
